Timestamp(us), ax, ay, az, gx, gy, gz, mx, my, mz,period
3575614776,5858,8805,-8891,681,-132,913,219,409,-1276,0
3575634765,5060,8684,-9190,852,27,860,225,397,-1278,0
3575654754,5408,8341,-9359,897,47,914,213,403,-1351,0
3575674743,5857,8749,-8952,914,-17,946,213,368,-1326,0
3575694732,5931,7878,-9416,935,-15,941,207,368,-1351,0
3575714721,6726,7435,-9514,931,74,898,213,374,-1376,0
3575734710,6849,6603,-9021,960,115,793,207,374,-1363,0
3575754699,7250,5426,-9167,953,204,679,213,356,-1388,0
3575774688,7189,4782,-8752,917,219,571,201,356,-1388,0
3575794677,6874,4164,-8453,890,254,490,195,332,-1388,0
3575814666,7069,3881,-8111,831,290,445,213,326,-1413,0
3575834655,7015,3598,-8378,754,310,396,207,314,-1413,0
3575854644,6916,3716,-8644,676,296,354,190,332,-1438,0
3575874633,6903,3697,-9082,585,286,312,184,296,-1438,0
3575894622,7032,3893,-9878,436,256,291,166,308,-1461,0
3575914611,7216,4556,-10242,277,191,302,190,291,-1475,0
3575934600,7214,5140,-11101,194,108,272,178,314,-1463,0
3575954589,6983,6228,-10727,123,27,242,190,326,-1463,0
3575974578,7039,6596,-11061,81,44,274,178,285,-1450,0
3575994567,7269,6318,-11361,44,0,323,166,320,-1475,0
3576014556,7376,6744,-11626,4,-75,262,172,285,-1463,0
3576034545,7451,6686,-11375,-69,-138,314,166,314,-1475,0
3576054534,7769,6491,-11846,-76,-205,355,166,326,-1463,0
3576074523,8078,6617,-12221,-107,-266,339,148,326,-1425,0
3576094512,8624,6567,-12365,-174,-333,329,154,314,-1463,0
3576114501,8451,7032,-11782,-217,-447,276,130,332,-1463,0
3576134490,8352,7265,-11915,-239,-490,203,154,326,-1425,0
3576154479,8089,7128,-12184,-288,-494,158,154,320,-1450,0
3576174468,8161,7238,-12297,-302,-486,130,148,332,-1450,0
3576194458,8274,7472,-12452,-303,-534,106,154,332,-1463,0
3576214447,7952,7665,-12400,-297,-598,65,154,326,-1425,0
3576234436,7982,7704,-12741,-280,-547,-2,148,350,-1438,0
3576254425,7708,7704,-12841,-286,-500,-72,166,356,-1425,0
3576274414,7501,7591,-12566,-290,-463,-121,154,350,-1425,0
3576294403,7223,7042,-13122,-299,-383,-140,154,344,-1425,0
3576314392,7074,6595,-13254,-337,-323,-126,148,368,-1438,0
3576334381,7247,6620,-13223,-362,-264,-119,148,356,-1425,0
3576354370,7131,6840,-13365,-360,-216,-127,160,380,-1388,0
3576374359,6986,7196,-13354,-333,-158,-145,160,374,-1413,0
3576394348,6753,7525,-13273,-297,-94,-157,154,356,-1388,0
3576414337,6808,7674,-13390,-268,-44,-159,142,344,-1425,0
3576434326,6696,7869,-13211,-243,11,-164,172,386,-1401,0
3576454315,6758,7849,-13213,-207,54,-149,172,374,-1388,0
3576474304,6858,7721,-13155,-177,67,-122,166,374,-1388,0
3576494293,6773,7528,-13236,-161,86,-98,160,374,-1413,0
3576514282,6897,7490,-13401,-150,112,-75,148,374,-1376,0
3576534271,6810,7622,-13411,-136,104,-49,160,374,-1400,0
3576554260,7160,7987,-13350,-105,83,-26,154,362,-1351,0
3576574249,7097,8427,-13115,-37,99,-28,148,374,-1388,0
3576594238,7163,8821,-13070,34,140,-41,154,380,-1338,0
3576614227,6987,8873,-13056,86,174,-61,178,386,-1376,0
3576634216,6955,8870,-13051,101,189,-54,172,374,-1376,0
3576654205,6921,8754,-13002,102,200,-37,166,397,-1388,0
3576674194,6883,8435,-12840,93,219,-36,160,374,-1363,0
3576694183,6630,7792,-12748,65,233,-34,166,374,-1376,0
3576714172,6667,7024,-12795,29,227,-8,184,362,-1400,0
3576734161,6395,6351,-12613,0,207,15,178,386,-1376,0
3576754150,6386,5900,-12498,-12,195,55,160,380,-1388,0
3576774139,6590,5716,-12445,-5,172,99,172,368,-1376,0
3576794128,6589,5866,-12137,26,153,122,160,350,-1363,0
3576814117,6469,5733,-12211,70,137,132,160,368,-1388,0
3576834106,6606,5898,-12570,81,117,150,160,374,-1376,0
3576854095,7102,7010,-11863,101,79,159,178,368,-1376,0
3576874084,7016,7408,-11960,177,85,122,172,362,-1413,0
3576894073,6927,7152,-12332,199,57,104,166,350,-1438,0
3576914062,7042,7161,-12234,165,-14,113,160,356,-1388,0
3576934051,7327,7453,-11827,149,-53,99,160,386,-1425,0
3576954040,7386,7668,-12032,165,-49,50,160,368,-1413,0
3576974029,7319,7718,-11981,177,-49,-11,160,344,-1461,0
3576994018,7287,7753,-11836,184,-49,-67,148,356,-1450,0
3577014007,7188,7745,-11660,180,-56,-109,148,362,-1475,0
3577033996,7111,7823,-11529,174,-47,-132,148,368,-1438,0
3577053985,7060,7681,-11354,164,-48,-137,166,374,-1413,0
3577073974,7050,7289,-11404,162,-24,-142,160,350,-1438,0
3577093963,7024,6828,-11497,140,-14,-137,160,356,-1400,0
3577113952,7444,6640,-11560,102,-6,-130,154,362,-1475,0
3577133941,7853,6961,-11664,84,24,-170,160,362,-1463,0
3577153930,7777,7445,-11618,96,60,-239,172,368,-1425,0
3577173919,7614,7531,-11635,104,102,-298,160,362,-1463,0
3577193908,7424,7151,-11668,71,124,-324,154,344,-1438,0
3577213897,7387,6979,-11684,7,137,-307,154,362,-1450,0
3577233886,7536,7237,-11756,-60,158,-268,166,374,-1425,0
3577253875,7759,7745,-11744,-82,163,-249,166,380,-1475,0
3577273864,7594,7867,-11962,-70,183,-250,178,338,-1438,0
3577293853,7343,7735,-11954,-76,193,-231,190,356,-1450,0
3577313842,7357,7789,-11838,-87,205,-196,172,362,-1450,0
3577333831,7248,7827,-11723,-85,219,-172,172,362,-1438,0
3577353820,7448,7662,-11853,-74,242,-155,184,362,-1475,0
3577373809,7326,7280,-12126,-84,225,-129,172,362,-1450,0
3577393798,7244,6960,-11918,-102,182,-81,160,344,-1438,0
3577413787,7157,6432,-11905,-114,144,-33,160,374,-1475,0
3577433776,7207,6098,-12076,-134,101,1,154,374,-1426,0
3577453765,7376,6303,-12293,-171,55,20,166,362,-1450,0
3577473754,7389,6904,-12274,-191,-5,29,160,362,-1438,0
3577493743,7614,8117,-11685,-159,-41,19,172,350,-1450,0
3577513732,7084,8445,-11550,-83,-34,-17,166,368,-1463,0
3577533721,7013,8480,-11534,-61,-33,-22,160,380,-1450,0
3577553710,7064,8485,-11386,-80,-50,-19,178,386,-1425,0
3577573699,7086,8319,-11648,-104,-70,-18,148,380,-1450,0
3577593688,7254,8468,-11537,-123,-86,-26,154,386,-1425,0
3577613677,7191,8492,-11538,-125,-86,-41,184,368,-1450,0
3577633666,6992,8319,-11582,-135,-99,-59,166,397,-1413,0
3577653656,6880,8241,-11481,-146,-117,-73,160,391,-1425,0
3577673645,6850,8334,-11439,-154,-111,-92,172,386,-1388,0
3577693634,6818,8517,-11605,-157,-95,-104,172,374,-1438,0
3577713623,6775,8726,-11637,-156,-90,-100,166,374,-1438,0
3577733612,6606,8739,-11616,-145,-73,-91,178,397,-1438,0
3577753601,6711,8570,-11646,-146,-59,-74,172,386,-1425,0
3577773590,6760,8546,-11650,-148,-60,-62,166,391,-1413,0
3577793579,6782,8599,-11703,-133,-47,-56,172,391,-1413,0
3577813568,6839,8517,-11740,-113,-36,-52,178,386,-1413,0
3577833557,6909,8332,-12039,-100,-26,-60,184,391,-1401,0
3577853546,6957,8320,-12221,-102,-22,-74,178,397,-1438,0
3577873535,6884,8436,-12303,-123,-30,-85,160,391,-1401,0
3577893524,6956,8594,-12336,-139,-26,-97,172,397,-1401,0
3577913513,6861,8663,-12207,-129,-21,-114,178,391,-1376,0
3577933502,6882,8790,-11929,-89,-15,-126,195,415,-1388,0
3577953491,6695,8738,-11782,-33,12,-138,166,397,-1376,0
3577973480,6836,8740,-11756,9,57,-140,195,421,-1388,0
3577993469,6740,8892,-11653,33,73,-132,178,397,-1376,0
3578013458,6816,8987,-11577,62,91,-118,184,397,-1401,0
3578033447,6920,8974,-11219,79,104,-119,201,415,-1401,0
3578053436,6983,8766,-11232,84,135,-136,195,409,-1401,0
3578073425,6879,8507,-11152,75,151,-156,178,386,-1388,0
3578093414,6716,8260,-10965,55,165,-156,190,409,-1413,0
3578113403,6807,8045,-11041,36,162,-132,195,409,-1413,0
3578133392,6849,8086,-11100,14,144,-116,201,403,-1400,0
3578153381,6845,8032,-11196,-4,152,-119,190,403,-1401,0
3578173370,6774,7968,-11209,-25,154,-123,190,397,-1413,0
3578193359,6843,7762,-11430,-57,130,-104,178,380,-1400,0
3578213348,6683,7685,-11528,-100,65,-70,178,391,-1413,0
3578233337,6799,7796,-11606,-126,14,-31,190,409,-1401,0
3578253326,6736,8068,-11638,-130,-25,-5,195,409,-1413,0
3578273315,6949,8338,-11693,-123,-71,18,178,409,-1388,0
3578293304,6848,8641,-11582,-93,-118,25,184,409,-1401,0
3578313293,6858,8897,-11604,-55,-133,37,184,415,-1376,0
3578333282,6812,9182,-11420,-39,-169,48,207,433,-1413,0
3578353271,6824,9317,-11455,-20,-197,49,184,427,-1388,0
3578373260,6757,9408,-11548,-13,-222,45,190,403,-1376,0
3578393249,6941,9659,-11382,-11,-237,37,195,415,-1388,0
3578413238,6891,9710,-11453,-5,-235,10,190,421,-1401,0
3578433227,6718,9676,-11465,-10,-237,-10,190,427,-1376,0
3578453216,6577,9545,-11520,-21,-253,-9,207,421,-1376,0
3578473205,6510,9535,-11422,-30,-265,-2,190,403,-1363,0
3578493194,6271,9523,-11232,-23,-240,-8,195,409,-1425,0
3578513183,6203,9527,-11193,-7,-174,-17,195,427,-1401,0
3578533172,6128,9332,-11257,4,-120,-13,207,433,-1376,0
3578553161,6177,9172,-11251,3,-75,-8,178,433,-1413,0
3578573150,6214,9160,-11353,-4,-40,-7,184,415,-1376,0
3578593139,6151,9170,-11275,-13,-10,-6,166,415,-1351,0
3578613128,6143,9193,-11376,-26,20,-3,184,427,-1401,0
3578633117,6140,9330,-11342,-49,40,1,207,421,-1376,0
3578653106,6197,9384,-11275,-68,58,5,184,427,-1401,0
3578673095,6118,9355,-11310,-84,75,1,195,427,-1388,0
3578693084,6272,9495,-11243,-106,89,3,184,403,-1413,0
3578713073,6334,9467,-11307,-125,90,3,207,427,-1376,0
3578733062,6292,9435,-11395,-134,80,-1,201,445,-1388,0
3578753051,6306,9438,-11344,-142,72,-1,195,433,-1376,0
3578773040,6272,9463,-11111,-146,60,-1,190,439,-1401,0
3578793029,6225,9445,-11207,-143,57,-4,184,415,-1351,0
3578813018,6211,9348,-11315,-141,55,-10,184,445,-1400,0
3578833007,6162,9263,-11544,-138,38,-9,201,427,-1363,0
3578852996,6101,9306,-11412,-143,6,4,195,451,-1376,0
3578872985,6153,9378,-11455,-137,-3,8,172,439,-1388,0
3578892974,6068,9330,-11382,-130,-22,8,184,433,-1363,0
3578912963,6039,9302,-11400,-117,-36,1,184,427,-1326,0
3578932952,6025,9325,-11395,-101,-33,-6,190,433,-1363,0
3578952941,6005,9306,-11452,-88,-31,-16,184,415,-1340,0
3578972930,6066,9410,-11465,-80,-36,-27,166,415,-1351,0
3578992919,6108,9500,-11508,-67,-37,-37,178,433,-1351,0
3579012908,6003,9557,-11356,-52,-41,-44,184,451,-1340,0
3579032897,6034,9612,-11282,-44,-36,-46,195,445,-1388,0
3579052886,6056,9574,-11351,-37,-32,-52,178,457,-1351,0
3579072875,5957,9566,-11355,-28,-26,-58,184,427,-1326,0
3579092864,6090,9550,-11497,-14,-7,-61,195,409,-1340,0
3579112854,6109,9641,-11388,3,-7,-65,190,439,-1326,0
3579132843,6005,9622,-11316,24,-2,-67,207,439,-1326,0
3579152832,6028,9608,-11343,32,6,-69,201,451,-1326,0
3579172821,5997,9607,-11364,37,18,-78,190,433,-1376,0
3579192810,5947,9735,-11239,53,36,-85,178,433,-1401,0
3579212799,6009,9740,-11295,64,46,-79,207,421,-1340,0
3579232788,6084,9737,-11274,67,47,-77,207,439,-1340,0
3579252777,6014,9692,-11330,69,51,-80,195,433,-1340,0
3579272766,6119,9710,-11321,68,51,-82,178,439,-1388,0
3579292755,6080,9754,-11222,64,46,-83,178,421,-1340,0
3579312744,5984,9787,-11163,60,44,-75,190,439,-1315,0
3579332733,6009,9777,-11053,55,44,-65,190,439,-1363,0
3579352722,6026,9761,-11021,59,55,-65,195,433,-1326,0
3579372711,6116,9721,-11190,60,64,-67,184,427,-1376,0
3579392700,6139,9765,-11113,51,57,-65,190,445,-1376,0
3579412689,6082,9796,-11006,42,44,-57,190,427,-1351,0
3579432678,6110,9753,-11051,35,38,-52,213,445,-1363,0
3579452667,6011,9686,-11009,20,31,-48,195,451,-1401,0
3579472656,6034,9695,-10962,6,31,-40,184,427,-1376,0
3579492645,6050,9672,-11028,-2,28,-36,190,439,-1363,0
3579512634,6125,9652,-11114,-10,27,-33,190,451,-1363,0
3579532623,6124,9722,-11037,-16,22,-31,195,427,-1351,0
3579552612,6116,9709,-11064,-18,17,-31,207,439,-1363,0
3579572601,6080,9676,-11153,-27,10,-27,195,439,-1388,0
3579592590,6082,9759,-11112,-31,-11,-21,207,445,-1365,0
3579612579,6020,9816,-11055,-31,-24,-14,201,439,-1365,0
3579632568,6022,9683,-11114,-33,-24,-8,195,445,-1363,0
3579652557,5994,9662,-11189,-30,-20,-8,201,451,-1351,0
3579672546,5978,9653,-11254,-29,-22,-5,190,427,-1326,0
3579692535,5957,9694,-11346,-27,-34,-1,201,445,-1363,0
3579712524,5998,9729,-11362,-24,-47,1,195,439,-1363,0
3579732513,5933,9829,-11289,-20,-50,0,201,439,-1351,0
3579752502,5870,9836,-11328,-10,-51,4,207,433,-1376,0
3579772491,5834,9763,-11310,0,-54,9,207,445,-1363,0
3579792480,5912,9780,-11285,16,-43,6,190,433,-1376,0
3579812469,5806,9762,-11270,29,-39,3,195,439,-1388,0
3579832458,5814,9716,-11279,30,-36,7,201,445,-1351,0
3579852447,5897,9751,-11259,30,-32,8,178,445,-1376,0
3579872436,5792,9733,-11281,33,-31,5,201,439,-1340,0
3579892425,5836,9693,-11321,34,-25,5,190,439,-1376,0
3579912414,5895,9761,-11243,33,-21,1,201,433,-1351,0
3579932403,5760,9755,-11139,37,-18,-5,207,427,-1376,0
3579952392,5710,9734,-11162,41,-5,-7,207,427,-1326,0
3579972381,5790,9701,-11190,36,9,-10,201,427,-1351,0
3579992370,5795,9717,-11185,32,11,-12,190,427,-1315,0
3580012359,5702,9802,-11113,27,8,-10,195,421,-1340,0
3580032348,5773,9666,-11171,21,14,-5,207,451,-1326,0
3580052337,5779,9612,-11119,13,19,-8,207,445,-1340,0
3580072326,5752,9639,-11042,10,31,-16,195,433,-1340,0
3580092315,5809,9689,-11008,2,40,-24,190,439,-1365,0
3580112304,5748,9641,-11010,-15,37,-30,201,445,-1363,0
3580132293,5680,9636,-11032,-35,33,-30,201,445,-1351,0
3580152282,5699,9718,-10908,-55,23,-27,195,439,-1351,0
3580172271,5730,9652,-10958,-66,18,-30,201,451,-1363,0
3580192260,5713,9752,-10916,-79,11,-32,178,421,-1376,0
3580212249,5735,9800,-10992,-90,7,-29,207,427,-1351,0
3580232238,5740,9861,-11110,-87,4,-36,213,445,-1363,0
3580252227,5744,9942,-11060,-89,-2,-38,207,445,-1326,0
3580272216,5768,9945,-11117,-91,-11,-40,201,445,-1340,0
3580292205,5735,10001,-11227,-87,-21,-42,201,439,-1376,0
3580312194,5690,10046,-11379,-87,-29,-37,213,445,-1351,0
3580332183,5678,10081,-11301,-85,-51,-25,201,445,-1351,0
3580352172,5784,10103,-11231,-67,-41,-25,201,445,-1315,0
3580372161,5818,9969,-11333,-55,-36,-34,207,451,-1363,0
3580392150,5739,10001,-11327,-52,-41,-41,184,427,-1315,0
3580412139,5678,9987,-11238,-46,-41,-36,213,457,-1326,0
3580432128,5628,9918,-11133,-38,-40,-30,201,469,-1376,0
3580452117,5760,9927,-11157,-34,-32,-25,207,457,-1315,0
3580472106,5629,10021,-10998,-34,-37,-22,178,439,-1326,0
3580492095,5645,10004,-11052,-25,-24,-19,195,445,-1340,0
3580512084,5666,10058,-11069,-16,-16,-14,207,451,-1315,0
3580532073,5607,10103,-11064,-14,-17,-11,207,457,-1326,0
3580552062,5636,10157,-10964,-13,-5,-11,207,451,-1340,0
3580572052,5592,10066,-10996,-14,-2,-13,195,451,-1315,0
3580592041,5577,10034,-10953,-22,4,-15,201,457,-1351,0
3580612030,5594,10109,-10923,-26,23,-20,190,457,-1301,0
3580632019,5527,10102,-10921,-35,30,-22,201,445,-1326,0
3580652008,5485,10078,-10867,-46,25,-22,201,445,-1351,0
3580671997,5556,10096,-10843,-56,31,-24,195,457,-1363,0
3580691986,5486,10091,-10700,-64,35,-31,195,445,-1340,0
3580711975,5536,10147,-10703,-72,41,-36,195,445,-1340,0
3580731964,5504,10172,-10683,-85,37,-40,219,463,-1303,0
3580751953,5446,10182,-10640,-98,32,-41,207,451,-1326,0
3580771942,5314,10210,-10517,-108,36,-43,190,433,-1351,0
3580791931,5466,10230,-10497,-121,38,-45,190,445,-1315,0
3580811920,5524,10287,-10478,-139,31,-53,207,451,-1326,0
3580831909,5362,10329,-10429,-159,36,-62,207,457,-1301,0
3580851898,5368,10273,-10518,-180,35,-64,201,463,-1315,0
3580871887,5337,10322,-10240,-201,29,-78,190,469,-1303,0
3580891876,5478,10127,-10178,-232,40,-105,207,457,-1265,0
3580911865,5731,9968,-10057,-278,34,-145,207,463,-1290,0
3580931854,4903,10170,-9058,-313,20,-186,213,469,-1290,0
3580951843,4683,10087,-9090,-345,93,-194,201,481,-1290,0
3580971832,5265,9870,-9773,-390,140,-205,207,486,-1290,0
3580991821,5235,10214,-8614,-443,117,-227,195,469,-1290,0
3581011810,5123,10306,-8451,-470,174,-263,207,469,-1278,0
3581031799,4907,10269,-9076,-518,216,-306,207,498,-1265,0
3581051788,4529,10526,-8533,-579,239,-326,225,498,-1301,0
3581071777,5456,10911,-8518,-623,290,-347,184,486,-1228,0
3581091766,5332,10899,-8762,-675,265,-398,213,498,-1203,0
3581111755,4466,11101,-8770,-727,271,-442,201,516,-1217,0
3581131744,4374,11587,-8409,-777,290,-439,213,492,-1228,0
3581151733,4974,12313,-8351,-827,303,-432,219,522,-1178,0
3581171722,5148,12597,-8202,-842,333,-469,213,540,-1155,0
3581191711,4684,12726,-8273,-821,360,-551,219,534,-1155,0
3581211700,5018,13460,-8744,-814,414,-558,213,546,-1130,0
3581231689,4962,14214,-8324,-827,380,-520,219,546,-1105,0
3581251678,4562,14706,-8124,-838,321,-456,213,576,-1105,0
3581271667,4865,14785,-7960,-831,322,-400,207,540,-1044,0
3581291656,4831,14771,-7946,-812,321,-380,213,564,-1007,0
3581311645,4804,14857,-8022,-815,275,-352,219,546,-982,0
3581331634,4773,15690,-7094,-810,253,-328,243,587,-996,0
3581351623,4840,16179,-7048,-748,332,-312,219,593,-957,0
3581371612,4798,16431,-6979,-669,363,-292,219,587,-957,0
3581391601,4668,16886,-7026,-562,354,-257,225,605,-946,0
3581411590,4632,16188,-6101,-417,317,-201,237,587,-909,0
3581431579,4084,18258,-5846,-323,290,-607,255,593,-896,0
3581451568,3916,12159,-5422,-39,200,273,243,593,-921,0
3581471557,4325,17217,-5790,1,168,35,243,570,-934,0
3581491546,4245,16716,-5867,56,137,-19,225,593,-921,0
3581511535,4250,16090,-6078,59,155,23,237,587,-946,0
3581531524,4431,16158,-6486,64,162,17,255,599,-921,0
3581551513,4429,16119,-6752,43,129,26,237,582,-921,0
3581571502,3977,16575,-6167,14,81,23,225,564,-909,0
3581591491,4057,16468,-6704,9,100,49,237,558,-934,0
3581611480,4004,16416,-6680,-25,46,56,255,576,-921,0
3581631469,4217,16663,-6274,-57,-22,51,267,564,-957,0
3581651458,3907,17323,-5591,-13,-51,42,249,546,-971,0
3581671447,3676,17549,-5728,95,-25,59,225,552,-921,0
3581691436,3951,17368,-6341,184,-42,91,249,540,-957,0
3581711425,3427,17470,-6517,229,-143,125,261,516,-982,0
3581731414,3642,17283,-7004,252,-170,199,255,534,-982,0
3581751403,4296,17069,-7278,252,-210,247,279,528,-1019,0
3581771392,4442,17386,-6692,267,-277,266,261,486,-1007,0
3581791381,4024,17422,-6716,333,-352,311,255,481,-982,0
3581811370,4394,16805,-7067,408,-434,401,279,492,-1069,0
3581831359,4964,16794,-6624,509,-571,475,273,498,-1080,0
3581851348,4779,16765,-5940,662,-660,531,261,469,-1055,0
3581871337,4413,15744,-6555,824,-670,610,249,457,-1080,0
3581891326,4789,14837,-6470,948,-711,713,273,451,-1080,0
3581911315,5360,13764,-6459,1072,-762,815,285,451,-1094,0
3581931304,5973,13329,-6301,1182,-828,873,273,445,-1167,0
3581951293,5751,12328,-7047,1281,-874,918,279,439,-1178,0
3581971282,4884,11317,-7211,1347,-872,957,243,415,-1203,0
3581991271,5763,10332,-8074,1358,-800,1011,267,403,-1192,0
3582011260,5801,9324,-8922,1289,-873,1019,267,397,-1192,0
3582031250,5491,9100,-8856,1214,-958,994,261,386,-1228,0
3582051239,5648,8761,-9089,1195,-937,993,261,397,-1228,0
3582071228,5093,8356,-9747,1159,-940,979,255,374,-1242,0
3582091217,4828,8264,-10217,1085,-988,1006,267,356,-1278,0
3582111206,4280,8214,-10294,1012,-1049,1077,255,356,-1240,0
3582131195,4025,7760,-10764,937,-1063,1133,255,362,-1265,0
3582151184,4287,7989,-11110,864,-1066,1144,237,350,-1301,0
3582171173,4213,8091,-11229,809,-1085,1114,243,344,-1278,0
3582191162,3844,8224,-11411,767,-1081,1102,243,320,-1265,0
3582211151,3634,7682,-11407,718,-1094,1127,237,332,-1315,0
3582231140,3385,7057,-11429,659,-1101,1129,243,314,-1301,0
3582251129,3391,6285,-11153,596,-1017,1125,225,320,-1276,0
3582271118,3761,5850,-10950,543,-875,1040,237,314,-1340,0
3582291107,3853,5171,-11428,481,-769,944,237,314,-1340,0
3582311096,4295,4949,-12114,388,-763,820,249,326,-1326,0
3582331085,4833,5067,-11924,312,-721,663,243,308,-1340,0
3582351074,4745,5368,-11896,254,-589,506,237,326,-1326,0
3582371063,4504,5453,-11848,203,-461,345,243,320,-1290,0
3582391052,4460,5450,-11796,172,-357,213,243,302,-1315,0
3582411041,4241,5263,-12114,144,-316,133,237,332,-1315,0
3582431030,4050,4806,-12526,106,-286,110,255,326,-1278,0
3582451019,4142,4570,-12973,39,-283,91,249,314,-1303,0
3582471008,4161,4595,-13567,-36,-256,59,249,291,-1278,0
3582490997,4246,4661,-14444,-83,-179,24,255,308,-1301,0
3582510986,3665,5209,-14579,-118,-115,44,249,326,-1278,0
3582530975,3705,5428,-13996,-123,-74,63,255,320,-1290,0
3582550964,3552,5253,-14432,-108,-77,46,261,314,-1278,0
3582570953,3546,5186,-14609,-84,-25,33,249,302,-1303,0
3582590942,3570,5409,-14545,-65,6,25,261,302,-1265,0
3582610931,3920,5356,-14728,-13,52,20,255,314,-1290,0
3582630920,3872,5319,-15200,28,91,-13,255,308,-1303,0
3582650909,4296,5336,-15286,55,142,-32,267,314,-1265,0
3582670898,4626,5527,-14859,88,159,-15,255,285,-1278,0
3582690887,4757,5372,-14851,121,150,4,237,302,-1265,0
3582710876,4667,5212,-14757,127,114,3,255,296,-1290,0
3582730865,4916,5091,-14739,133,101,-4,261,302,-1253,0
3582750854,4765,4967,-14663,144,79,-13,249,308,-1303,0
3582770843,4655,4846,-14666,145,44,-1,255,273,-1290,0
3582790832,4516,4836,-14291,133,24,13,249,308,-1278,0
3582810821,4493,4802,-14166,123,29,15,273,302,-1326,0
3582830810,4331,4995,-13967,105,11,10,261,302,-1240,0
3582850799,4221,5202,-13939,87,-8,4,255,308,-1301,0
3582870788,3828,5257,-14067,58,-15,6,261,296,-1265,0
3582890777,3600,5329,-13965,10,-27,28,255,296,-1301,0
3582910766,3689,5456,-13497,-41,-33,38,237,302,-1265,0
3582930755,3739,5394,-13650,-78,-14,15,249,296,-1303,0
3582950744,3489,5524,-13829,-124,-18,-10,249,302,-1278,0
3582970733,3407,5633,-14000,-171,-4,-23,249,285,-1290,0
3582990722,3581,5871,-13933,-202,-14,-17,261,308,-1265,0
3583010711,3637,5999,-14017,-220,-52,-14,243,314,-1253,0
3583030700,3683,6206,-14344,-234,-54,-17,255,314,-1265,0
